X_um,Y_dev_um
867.5034867503487,72.62831241283125
864.7140864714087,72.62831241283125
861.9246861924687,72.62831241283125
859.1352859135286,72.62831241283125
856.3458856345886,72.62831241283125
853.5564853556485,72.62831241283125
847.9776847977685,72.62831241283125
842.3988842398885,72.62831241283125
834.0306834030683,72.62831241283125
828.4518828451883,72.62831241283125
820.0836820083682,72.62831241283125
814.5048814504881,72.62831241283125
808.9260808926081,72.62831241283125
800.557880055788,72.62831241283125
797.768479776848,72.62831241283125
792.189679218968,72.62831241283125
789.4002789400279,72.62831241283125
786.6108786610879,72.62831241283125
783.8214783821479,72.62831241283125
781.0320781032078,72.62831241283125
778.2426778242678,72.62831241283125
775.4532775453278,72.62831241283125
772.6638772663878,72.62831241283125
769.8744769874477,72.62831241283125
767.0850767085077,72.62831241283125
764.2956764295677,72.62831241283125
761.5062761506276,72.62831241283125
758.7168758716876,72.62831241283125
755.9274755927476,72.62831241283125
753.1380753138076,72.62831241283125
750.3486750348675,72.62831241283125
747.5592747559275,72.62831241283125
744.7698744769875,72.62831241283125
741.9804741980474,72.62831241283125
741.9804741980474,67.04951185495119
739.1910739191075,67.04951185495119
739.1910739191075,64.26011157601116
736.4016736401674,64.26011157601116
736.4016736401674,61.470711297071134
733.6122733612274,61.470711297071134
733.6122733612274,58.681311018131105
730.8228730822873,58.681311018131105
730.8228730822873,55.891910739191076
730.8228730822873,53.10251046025105
728.0334728033473,53.10251046025105
728.0334728033473,50.31311018131102
725.2440725244073,50.31311018131102
722.4546722454672,50.31311018131102
722.4546722454672,47.523709902370996
719.6652719665273,44.73430962343097
716.8758716875872,44.73430962343097
716.8758716875872,41.94490934449094
714.0864714086472,41.94490934449094
714.0864714086472,39.15550906555091
708.5076708507671,39.15550906555091
708.5076708507671,36.36610878661088
705.7182705718271,36.36610878661088
705.7182705718271,33.57670850767085
702.928870292887,33.57670850767085
702.928870292887,30.787308228730826
700.1394700139471,30.787308228730826
697.350069735007,30.787308228730826
697.350069735007,27.997907949790797
694.560669456067,27.997907949790797
691.7712691771269,25.208507670850768
688.9818688981869,25.208507670850768
686.1924686192469,25.208507670850768
686.1924686192469,22.419107391910742
683.4030683403068,22.419107391910742
683.4030683403068,19.629707112970713
680.6136680613669,19.629707112970713
677.8242677824268,16.840306834030685
675.0348675034868,16.840306834030685
672.2454672245467,16.840306834030685
672.2454672245467,14.050906555090657
669.4560669456067,14.050906555090657
666.6666666666667,14.050906555090657
663.8772663877266,14.050906555090657
661.0878661087867,14.050906555090657
658.2984658298466,14.050906555090657
658.2984658298466,11.261506276150628
655.5090655509066,11.261506276150628
652.7196652719665,8.4721059972106
649.9302649930265,8.4721059972106
649.9302649930265,5.682705718270571
647.1408647140865,5.682705718270571
644.3514644351465,5.682705718270571
641.5620641562065,2.893305439330544
638.7726638772664,2.893305439330544
638.7726638772664,0.10390516039051603
638.7726638772664,-2.685495118549512
635.9832635983264,-2.685495118549512
633.1938633193863,-5.47489539748954
630.4044630404463,-5.47489539748954
630.4044630404463,-8.264295676429569
627.6150627615064,-8.264295676429569
627.6150627615064,-11.053695955369596
624.8256624825663,-11.053695955369596
624.8256624825663,-13.843096234309623
622.0362622036263,-13.843096234309623
622.0362622036263,-16.632496513249652
619.2468619246862,-16.632496513249652
619.2468619246862,-19.421896792189678
616.4574616457462,-19.421896792189678
616.4574616457462,-22.211297071129707
613.6680613668061,-25.000697350069736
610.8786610878661,-25.000697350069736
610.8786610878661,-27.790097629009765
608.0892608089262,-27.790097629009765
605.2998605299861,-30.57949790794979
602.5104602510461,-33.36889818688982
602.5104602510461,-36.158298465829844
599.721059972106,-36.158298465829844
596.931659693166,-38.94769874476987
594.1422594142259,-38.94769874476987
591.3528591352859,-41.7370990237099
588.563458856346,-41.7370990237099
588.563458856346,-44.52649930264993
585.7740585774059,-44.52649930264993
582.9846582984659,-47.31589958158996
580.1952580195258,-47.31589958158996
577.4058577405858,-47.31589958158996
574.6164574616457,-50.10529986052999
571.8270571827057,-50.10529986052999
569.0376569037658,-50.10529986052999
566.2482566248257,-50.10529986052999
563.4588563458857,-50.10529986052999
560.6694560669456,-50.10529986052999
557.8800557880056,-52.89470013947002
555.0906555090655,-52.89470013947002
552.3012552301255,-52.89470013947002
549.5118549511856,-52.89470013947002
546.7224546722455,-52.89470013947002
543.9330543933055,-52.89470013947002
541.1436541143654,-52.89470013947002
538.3542538354254,-52.89470013947002
535.5648535564853,-52.89470013947002
532.7754532775454,-52.89470013947002
529.9860529986054,-52.89470013947002
527.1966527196653,-52.89470013947002
524.4072524407253,-52.89470013947002
