X_(px),Y_deviation_(px)
1881.414,-38.362
1882.121,-39.070
1882.828,-39.777
1883.536,-40.484
1884.421,-40.948
1885.421,-40.948
1886.421,-40.948
1887.421,-40.948
1888.000,-40.133
1888.000,-39.133
1888.000,-38.133
1888.000,-37.133
1888.000,-36.133
1888.000,-35.133
1888.000,-34.133
1888.000,-33.133
1888.983,-32.948
1889.983,-32.948
1890.983,-32.948
1891.983,-32.948
1892.000,-31.948
1892.000,-30.948
1892.000,-29.948
1892.000,-28.948
1892.000,-27.948
1892.000,-26.948
1892.000,-25.948
1892.000,-24.948
1892.000,-23.948
1892.000,-22.948
1892.000,-21.948
1892.000,-20.948
1892.000,-19.948
1892.000,-18.948
1892.000,-17.948
1892.000,-16.948
1893.000,-16.948
1894.000,-16.948
1895.000,-16.948
1896.000,-16.948
1896.000,-15.948
1896.000,-14.948
1896.000,-13.948
1896.000,-12.948
1896.000,-11.948
1896.000,-10.948
1896.000,-9.948
1896.000,-8.948
1896.000,-7.948
1896.000,-6.948
1896.000,-5.948
1896.000,-4.948
1897.000,-4.948
1898.000,-4.948
1899.000,-4.948
1900.000,-4.948
1900.000,-3.948
1900.000,-2.948
1900.000,-1.948
1900.000,-0.948
1901.000,-0.948
1902.000,-0.948
1903.000,-0.948
1904.000,-0.948
1904.000,0.052
1904.000,1.052
1904.000,2.052
1904.000,3.052
1905.000,3.052
1906.000,3.052
1907.000,3.052
1908.000,3.052
1908.000,4.052
1908.000,5.052
1908.000,6.052
1908.000,7.052
1908.000,8.052
1908.000,9.052
1908.000,10.052
1908.000,11.052
1909.000,11.052
1910.000,11.052
1911.000,11.052
1912.000,11.052
1912.000,12.052
1912.000,13.052
1912.000,14.052
1912.000,15.052
1913.000,15.052
1914.000,15.052
1915.000,15.052
1916.000,15.052
1917.000,15.052
1918.000,15.052
1919.000,15.052
1920.000,15.052
1920.000,16.052
1920.000,17.052
1920.000,18.052
1920.000,19.052
1921.000,19.052
1922.000,19.052
1923.000,19.052
1924.000,19.052
1925.000,19.052
1926.000,19.052
1927.000,19.052
1928.000,19.052
1929.000,19.052
1930.000,19.052
1931.000,19.052
1932.000,19.052
1933.000,19.052
1934.000,19.052
1935.000,19.052
1936.000,19.052
1936.000,18.052
1936.000,17.052
1936.000,16.052
1936.000,15.052
1936.000,14.052
1936.000,13.052
1936.000,12.052
1936.000,11.052
1936.000,10.052
1936.000,9.052
1936.000,8.052
1936.000,7.052
1936.000,6.052
1936.000,5.052
1936.000,4.052
1936.000,3.052
1936.000,2.052
1936.000,1.052
1936.000,0.052
1936.000,-0.948
1936.000,-1.948
1936.000,-2.948
1936.000,-3.948
1936.000,-4.948
1936.000,-5.948
1936.000,-6.948
1936.000,-7.948
1936.000,-8.948
1936.000,-9.948
1936.000,-10.948
1936.000,-11.948
1936.000,-12.948
1937.000,-12.948
1938.000,-12.948
1939.000,-12.948
1940.000,-12.948
1940.000,-13.948
1940.000,-14.948
1940.000,-15.948
1940.000,-16.948
1941.000,-16.948
1942.000,-16.948
1943.000,-16.948
1944.000,-16.948
1944.000,-17.948
1944.000,-18.948
1944.000,-19.948
1944.000,-20.948
1945.000,-20.948
1946.000,-20.948
1947.000,-20.948
1948.000,-20.948
1949.000,-20.948
1950.000,-20.948
1951.000,-20.948
1952.000,-20.948
1952.000,-21.948
1952.000,-22.948
1952.000,-23.948
1952.000,-24.948
1951.000,-24.948
1950.000,-24.948
1949.000,-24.948
1948.000,-24.948
1947.000,-24.948
1946.000,-24.948
1945.000,-24.948
1944.000,-24.948
1944.000,-25.948
1944.000,-26.948
1944.000,-27.948
1944.000,-28.948
1943.000,-28.948
1942.000,-28.948
1941.000,-28.948
1940.000,-28.948
1939.000,-28.948
1938.000,-28.948
1937.000,-28.948
1936.000,-28.948
1937.000,-28.948
1938.000,-28.948
1939.000,-28.948
1940.000,-28.948
1941.000,-28.948
1942.000,-28.948
1943.000,-28.948
1944.000,-28.948
1945.000,-28.948
1946.000,-28.948
1947.000,-28.948
1948.000,-28.948
1949.000,-28.948
1950.000,-28.948
1951.000,-28.948
1952.000,-28.948
1952.000,-29.948
1952.000,-30.948
1952.000,-31.948
1952.000,-32.948
1953.000,-32.948
1954.000,-32.948
1955.000,-32.948
1956.000,-32.948
1957.000,-32.948
1958.000,-32.948
1959.000,-32.948
1960.000,-32.948
1961.000,-32.948
1962.000,-32.948
1963.000,-32.948
1964.000,-32.948
1965.000,-32.948
1966.000,-32.948
1967.000,-32.948
1968.000,-32.948
1969.000,-32.948
1970.000,-32.948
1971.000,-32.948
1972.000,-32.948
1972.000,-31.948
1972.000,-30.948
1972.000,-29.948
1972.000,-28.948
1972.000,-27.948
1972.000,-26.948
1972.000,-25.948
1972.000,-24.948
1972.707,-24.241
1973.414,-23.534
1974.121,-22.827
1974.828,-22.120
1975.536,-21.413
1976.000,-20.527
1976.000,-19.527
1976.000,-18.527
1976.000,-17.527
1976.000,-16.527
1976.000,-15.527
1976.000,-14.527
1976.000,-13.527
1976.000,-12.527
1976.000,-11.527
1976.000,-10.527
1976.000,-9.527
1975.185,-8.948
1974.185,-8.948
1973.185,-8.948
1972.185,-8.948
1972.000,-7.965
1972.000,-6.965
1972.000,-5.965
1972.000,-4.965
1972.000,-3.965
1972.000,-2.965
1972.000,-1.965
1972.000,-0.965
1972.000,0.035
1972.000,1.035
1972.000,2.035
1972.000,3.035
1971.000,3.052
1970.000,3.052
1969.000,3.052
1968.000,3.052
1968.000,4.052
1968.000,5.052
1968.000,6.052
1968.000,7.052
1967.000,7.052
1966.000,7.052
1965.000,7.052
1964.000,7.052
1964.000,8.052
1964.000,9.052
1964.000,10.052
1964.000,11.052
1963.000,11.052
1962.000,11.052
1961.000,11.052
1960.000,11.052
1961.000,11.052
1962.000,11.052
1963.000,11.052
1964.000,11.052
1965.000,11.052
1966.000,11.052
1967.000,11.052
1968.000,11.052
1969.000,11.052
1970.000,11.052
1971.000,11.052
1972.000,11.052
1973.000,11.052
1974.000,11.052
1975.000,11.052
1976.000,11.052
1977.000,11.052
1978.000,11.052
1979.000,11.052
1980.000,11.052
1981.000,11.052
1982.000,11.052
1983.000,11.052
1984.000,11.052
1985.000,11.052
1986.000,11.052
1987.000,11.052
1988.000,11.052
1988.000,12.052
1988.000,13.052
1988.000,14.052
1988.000,15.052
1989.000,15.052
1990.000,15.052
1991.000,15.052
1992.000,15.052
1993.000,15.052
1994.000,15.052
1995.000,15.052
1996.000,15.052
1997.000,15.052
1998.000,15.052
1999.000,15.052
2000.000,15.052
2001.000,15.052
2002.000,15.052
2003.000,15.052
2004.000,15.052
2005.000,15.052
2006.000,15.052
2007.000,15.052
2008.000,15.052
2009.000,15.052
2010.000,15.052
2011.000,15.052
2012.000,15.052
2012.000,14.052
2012.000,13.052
2012.000,12.052
2012.000,11.052
2013.000,11.052
2014.000,11.052
2015.000,11.052
2016.000,11.052
2017.000,11.052
2018.000,11.052
2019.000,11.052
2020.000,11.052
2020.000,10.052
2020.000,9.052
2020.000,8.052
2020.000,7.052
2020.707,6.345
2021.414,5.638
2022.121,4.930
2022.828,4.223
2023.536,3.516
2024.421,3.052
2025.421,3.052
2026.421,3.052
2027.421,3.052
2028.421,3.052
2029.421,3.052
2030.421,3.052
2031.421,3.052
2032.421,3.052
2033.421,3.052
2034.421,3.052
2035.421,3.052
2036.421,3.052
2037.421,3.052
2038.421,3.052
2039.421,3.052
2040.421,3.052
2041.421,3.052
2042.421,3.052
2043.421,3.052
2044.421,3.052
2045.421,3.052
2046.421,3.052
2047.421,3.052
2048.421,3.052
2049.421,3.052
2050.421,3.052
2051.421,3.052
2052.421,3.052
2053.421,3.052
2054.421,3.052
2055.421,3.052
2056.421,3.052
2057.421,3.052
2058.421,3.052
2059.421,3.052
2060.421,3.052
2061.421,3.052
2062.421,3.052
2063.421,3.052
2064.421,3.052
2065.421,3.052
2066.421,3.052
2067.421,3.052
2068.421,3.052
2069.421,3.052
2070.421,3.052
2071.421,3.052
2072.421,3.052
2073.421,3.052
2074.421,3.052
2075.421,3.052
2076.401,3.252
2077.295,3.699
2078.190,4.147
2079.084,4.594
2079.979,5.041
2080.873,5.488
2081.767,5.935
2082.662,6.383
2083.556,6.830
2084.531,7.052
2085.531,7.052
2086.531,7.052
2087.531,7.052
2088.531,7.052
2089.531,7.052
2090.531,7.052
2091.531,7.052
2092.531,7.052
2093.531,7.052
2094.531,7.052
2095.531,7.052
2096.531,7.052
2097.531,7.052
2098.531,7.052
2099.531,7.052
2100.531,7.052
2101.531,7.052
2102.531,7.052
2103.531,7.052
2104.531,7.052
2105.531,7.052
2106.531,7.052
2107.531,7.052
2108.433,7.485
2109.140,8.192
2109.847,8.899
2110.554,9.606
2111.261,10.313
2111.968,11.020
2112.000,12.020
2112.000,13.020
2112.000,14.020
2112.000,15.020
2113.000,15.052
2114.000,15.052
2115.000,15.052
2116.000,15.052
2116.000,16.052
2116.000,17.052
2116.000,18.052
2116.000,19.052
2116.000,20.052
2116.000,21.052
2116.000,22.052
2116.000,23.052
2116.000,24.052
2116.000,25.052
2116.000,26.052
2116.000,27.052
2116.000,28.052
2116.000,29.052
2116.000,30.052
2116.000,31.052
2117.000,31.052
2118.000,31.052
2119.000,31.052
2120.000,31.052
2121.000,31.052
2122.000,31.052
2123.000,31.052
2124.000,31.052
2125.000,31.052
2126.000,31.052
2127.000,31.052
2128.000,31.052
2129.000,31.052
2130.000,31.052
2131.000,31.052
2132.000,31.052
2133.000,31.052
2134.000,31.052
2135.000,31.052
2136.000,31.052
2137.000,31.052
2138.000,31.052
2139.000,31.052
2140.000,31.052
2141.000,31.052
2142.000,31.052
2143.000,31.052
2144.000,31.052
2145.000,31.052
2146.000,31.052
2147.000,31.052
2148.000,31.052
2149.000,31.052
2150.000,31.052
2151.000,31.052
2152.000,31.052
2153.000,31.052
2154.000,31.052
2155.000,31.052
2156.000,31.052
2157.000,31.052
2158.000,31.052
2159.000,31.052
2160.000,31.052
2161.000,31.052
2162.000,31.052
2163.000,31.052
2164.000,31.052
2165.000,31.052
2166.000,31.052
2167.000,31.052
2168.000,31.052
2169.000,31.052
2170.000,31.052
2171.000,31.052
2172.000,31.052
2173.000,31.052
2174.000,31.052
2175.000,31.052
2176.000,31.052
2177.000,31.052
2178.000,31.052
2179.000,31.052
2180.000,31.052
2181.000,31.052
2182.000,31.052
2183.000,31.052
2184.000,31.052
2185.000,31.052
2186.000,31.052
2187.000,31.052
2188.000,31.052
2188.000,30.052
2188.000,29.052
2188.000,28.052
2188.000,27.052
2188.000,26.052
2188.000,25.052
2188.000,24.052
2188.000,23.052
2188.000,22.052
2188.000,21.052
2188.000,20.052
2188.000,19.052
2188.000,18.052
2188.000,17.052
2188.000,16.052
2188.000,15.052
2188.000,14.052
2188.000,13.052
2188.000,12.052
2188.000,11.052
2188.000,10.052
2188.000,9.052
2188.000,8.052
2188.000,7.052
2188.000,6.052
2188.000,5.052
2188.000,4.052
2188.000,3.052
2187.000,3.052
2186.000,3.052
2185.000,3.052
2184.000,3.052
2184.000,2.052
2184.000,1.052
2184.000,0.052
2184.000,-0.948
2184.000,-1.948
2184.000,-2.948
2184.000,-3.948
2184.000,-4.948
2183.293,-5.655
2182.586,-6.362
2181.879,-7.070
2181.172,-7.777
2180.464,-8.484
2180.000,-9.369
2180.000,-10.369
2180.000,-11.369
2180.000,-12.369
2180.000,-13.369
2180.000,-14.369
2180.000,-15.369
2180.000,-16.369
2180.000,-17.369
2180.000,-18.369
2180.000,-19.369
2180.000,-20.369
2180.000,-21.369
2180.000,-22.369
2180.000,-23.369
2180.000,-24.369
2180.000,-25.369
2180.000,-26.369
2180.000,-27.369
2180.000,-28.369
2180.000,-29.369
2180.000,-30.369
2180.000,-31.369
2180.000,-32.369
2180.000,-33.369
2180.000,-34.369
2180.000,-35.369
2180.000,-36.369
2180.000,-37.369
2180.000,-38.369
2180.000,-39.369
2180.000,-40.369
2180.000,-39.369
2180.000,-38.369
2180.000,-37.369
2180.907,-36.948
2181.907,-36.948
2182.907,-36.948
2183.907,-36.948
2184.000,-35.953
2184.000,-34.953
2184.000,-33.953
2184.000,-32.953
2185.000,-32.948
2186.000,-32.948
2187.000,-32.948
2188.000,-32.948
2188.000,-31.948
2188.000,-30.948
2188.000,-29.948
2188.000,-28.948
2189.000,-28.948
2190.000,-28.948
2191.000,-28.948
2192.000,-28.948
2192.000,-27.948
2192.000,-26.948
2192.000,-25.948
2192.000,-24.948
2192.000,-23.948
2192.000,-22.948
2192.000,-21.948
2192.000,-20.948
2193.000,-20.948
2194.000,-20.948
2195.000,-20.948
2196.000,-20.948
2197.000,-20.948
2198.000,-20.948
2199.000,-20.948
2200.000,-20.948
2200.000,-19.948
2200.000,-18.948
2200.000,-17.948
2200.000,-16.948
2200.000,-15.948
2200.000,-14.948
2200.000,-13.948
2200.000,-12.948
2201.000,-12.948
2202.000,-12.948
2203.000,-12.948
2204.000,-12.948
2205.000,-12.948
2206.000,-12.948
2207.000,-12.948
2208.000,-12.948
2208.000,-11.948
2208.000,-10.948
2208.000,-9.948
2208.000,-8.948
2209.000,-8.948
2210.000,-8.948
2211.000,-8.948
2212.000,-8.948
2212.000,-7.948
2212.000,-6.948
2212.000,-5.948
2212.000,-4.948
2213.000,-4.948
2214.000,-4.948
2215.000,-4.948
2216.000,-4.948
2217.000,-4.948
2218.000,-4.948
2219.000,-4.948
2220.000,-4.948
2221.000,-4.948
2222.000,-4.948
2223.000,-4.948
2224.000,-4.948
2225.000,-4.948
2226.000,-4.948
2227.000,-4.948
2228.000,-4.948
2228.707,-4.241
2229.414,-3.534
2230.121,-2.827
2230.828,-2.120
2231.536,-1.413
2232.421,-0.948
2233.421,-0.948
2234.421,-0.948
2235.421,-0.948
2236.421,-0.948
2237.421,-0.948
2238.421,-0.948
2239.421,-0.948
2240.421,-0.948
2241.421,-0.948
2242.421,-0.948
2243.421,-0.948
2244.421,-0.948
2245.421,-0.948
2246.421,-0.948
2247.421,-0.948
2248.000,-0.133
2248.000,0.867
2248.000,1.867
2248.000,2.867
2248.000,3.867
2248.000,4.867
2248.000,5.867
2248.000,6.867
2248.609,7.661
2249.316,8.368
2250.023,9.075
2250.730,9.782
2251.437,10.489
2252.000,11.316
2252.000,12.316
2252.000,13.316
2252.000,14.316
2252.000,15.316
2252.000,16.316
2252.000,17.316
2252.000,18.316
2252.000,19.316
2252.000,20.316
2252.000,21.316
2252.000,22.316
2252.000,23.316
2252.000,24.316
2252.000,25.316
2252.000,26.316
2252.677,27.052
2253.677,27.052
2254.677,27.052
2255.677,27.052
2256.677,27.052
2257.677,27.052
2258.677,27.052
2259.677,27.052
2260.677,27.052
2261.677,27.052
2262.677,27.052
2263.677,27.052
2264.677,27.052
2265.677,27.052
2266.677,27.052
2267.677,27.052
2268.000,26.106
2268.000,25.106
2268.000,24.106
2268.000,23.106
2268.999,23.052
2269.999,23.052
2270.999,23.052
2271.999,23.052
2272.999,23.052
2273.999,23.052
2274.999,23.052
2275.999,23.052
2276.999,23.052
2277.999,23.052
2278.999,23.052
2279.999,23.052
2280.000,22.052
2280.000,21.052
2280.000,20.052
2280.000,19.052
2280.000,18.052
2280.000,17.052
2280.000,16.052
2280.000,15.052
2280.000,14.052
2280.000,13.052
2280.000,12.052
2280.000,11.052
2280.000,10.052
2280.000,9.052
2280.000,8.052
2280.000,7.052
2280.000,6.052
2280.000,5.052
2280.000,4.052
2280.000,3.052
2281.000,3.052
2282.000,3.052
2283.000,3.052
2284.000,3.052
2285.000,3.052
2286.000,3.052
2287.000,3.052
2288.000,3.052
2289.000,3.052
2290.000,3.052
2291.000,3.052
2292.000,3.052
2293.000,3.052
2294.000,3.052
2295.000,3.052
2296.000,3.052
2297.000,3.052
2298.000,3.052
2299.000,3.052
2300.000,3.052
2301.000,3.052
2302.000,3.052
2303.000,3.052
2304.000,3.052
2305.000,3.052
2306.000,3.052
2307.000,3.052
2308.000,3.052
2308.000,4.052
2308.000,5.052
2308.000,6.052
2308.000,7.052
2308.000,8.052
2308.000,9.052
2308.000,10.052
2308.000,11.052
2309.000,11.052
2310.000,11.052
2311.000,11.052
2312.000,11.052
2312.000,12.052
2312.000,13.052
2312.000,14.052
2312.000,15.052
2313.000,15.052
2314.000,15.052
2315.000,15.052
2316.000,15.052
2317.000,15.052
2318.000,15.052
2319.000,15.052
2320.000,15.052
2321.000,15.052
2322.000,15.052
2323.000,15.052
2324.000,15.052
2325.000,15.052
2326.000,15.052
2327.000,15.052
2328.000,15.052
2329.000,15.052
2330.000,15.052
2331.000,15.052
2332.000,15.052
2333.000,15.052
2334.000,15.052
2335.000,15.052
2336.000,15.052
2337.000,15.052
2338.000,15.052
2339.000,15.052
2340.000,15.052
2341.000,15.052
2342.000,15.052
2343.000,15.052
2344.000,15.052
2345.000,15.052
2346.000,15.052
2347.000,15.052
2348.000,15.052
2349.000,15.052
2350.000,15.052
2351.000,15.052
2352.000,15.052
2353.000,15.052
2354.000,15.052
2355.000,15.052
2356.000,15.052
2357.000,15.052
2358.000,15.052
2359.000,15.052
2360.000,15.052
2361.000,15.052
2362.000,15.052
2363.000,15.052
2364.000,15.052
2365.000,15.052
2366.000,15.052
2367.000,15.052
2368.000,15.052
2369.000,15.052
2370.000,15.052
2371.000,15.052
2372.000,15.052
2372.707,15.759
2373.414,16.466
2374.121,17.173
2374.828,17.880
2375.536,18.587
2376.421,19.052
2377.421,19.052
2378.421,19.052
2379.421,19.052
2380.421,19.052
2381.421,19.052
2382.421,19.052
2383.421,19.052
2384.421,19.052
2385.421,19.052
2386.421,19.052
2387.421,19.052
2388.421,19.052
2389.421,19.052
2390.421,19.052
2391.421,19.052
2392.421,19.052
2393.421,19.052
2394.421,19.052
2395.421,19.052
2396.000,18.236
2396.000,17.236
2396.000,16.236
2396.000,15.236
2396.983,15.052
2397.983,15.052
2398.983,15.052
2399.983,15.052
2400.983,15.052
2401.983,15.052
2402.983,15.052
2403.983,15.052
2404.983,15.052
2405.983,15.052
2406.983,15.052
2407.983,15.052
2408.983,15.052
2409.983,15.052
2410.983,15.052
2411.983,15.052
2412.983,15.052
2413.983,15.052
2414.983,15.052
2415.983,15.052
2416.000,14.052
2416.000,13.052
2416.000,12.052
2416.000,11.052
2415.000,11.052
2414.000,11.052
2413.000,11.052
2412.000,11.052
2412.000,10.052
2412.000,9.052
2412.000,8.052
2412.000,7.052
2411.293,6.345
2410.586,5.638
2409.879,4.930
2409.172,4.223
2408.464,3.516
2407.579,3.052
2406.579,3.052
2405.579,3.052
2404.579,3.052
2403.579,3.052
2402.579,3.052
2401.579,3.052
2400.579,3.052
2400.000,2.236
2400.000,1.236
2400.000,0.236
2400.000,-0.764
2399.017,-0.948
2398.017,-0.948
2397.017,-0.948
2396.017,-0.948
2397.017,-0.948
2398.017,-0.948
2399.017,-0.948
2400.017,-0.948
2401.017,-0.948
2402.017,-0.948
2403.017,-0.948
2404.017,-0.948
2405.017,-0.948
2406.017,-0.948
2407.017,-0.948
2408.017,-0.948
2409.017,-0.948
2410.017,-0.948
2411.017,-0.948
2412.000,-0.764
2412.000,0.236
2412.000,1.236
2412.000,2.236
2412.579,3.052
2413.579,3.052
2414.579,3.052
2415.579,3.052
2416.579,3.052
2417.579,3.052
2418.579,3.052
2419.579,3.052
2420.464,3.516
2421.172,4.223
2421.879,4.930
2422.586,5.638
2423.293,6.345
2424.000,7.052
2425.000,7.052
2426.000,7.052
2427.000,7.052
2428.000,7.052
2428.000,8.052
2428.000,9.052
2428.000,10.052
2428.000,11.052
2429.000,11.052
2430.000,11.052
2431.000,11.052
2432.000,11.052
2432.000,12.052
2432.000,13.052
2432.000,14.052
2432.000,15.052
2432.000,16.052
2432.000,17.052
2432.000,18.052
2432.000,19.052
2432.000,20.052
2432.000,21.052
2432.000,22.052
2432.000,23.052
2432.000,24.052
2432.000,25.052
2432.000,26.052
2432.000,27.052
2432.000,28.052
2432.000,29.052
2432.000,30.052
2432.000,31.052
2433.000,31.052
2434.000,31.052
2435.000,31.052
2436.000,31.052
2436.000,32.052
2436.000,33.052
2436.000,34.052
2436.000,35.052
2437.000,35.052
2438.000,35.052
2439.000,35.052
2440.000,35.052
2440.000,36.052
2440.000,37.052
2440.000,38.052
2440.000,39.052
2441.000,39.052
2442.000,39.052
2443.000,39.052
2444.000,39.052
2444.000,40.052
2444.000,41.052
2444.000,42.052
2444.000,43.052
2445.000,43.052
2446.000,43.052
2447.000,43.052
2448.000,43.052
2448.000,44.052
2448.000,45.052
2448.000,46.052
2448.000,47.052
2449.000,47.052
2450.000,47.052
2451.000,47.052
2452.000,47.052
2453.000,47.052
2454.000,47.052
2455.000,47.052
2456.000,47.052
2457.000,47.052
2458.000,47.052
2459.000,47.052
2460.000,47.052
2461.000,47.052
2462.000,47.052
2463.000,47.052
2464.000,47.052
2464.000,48.052
2464.000,49.052
2464.000,50.052
2464.000,51.052
2465.000,51.052
2466.000,51.052
2467.000,51.052
2468.000,51.052
2469.000,51.052
2470.000,51.052
2471.000,51.052
2472.000,51.052
2473.000,51.052
2474.000,51.052
2475.000,51.052
2476.000,51.052
2477.000,51.052
2478.000,51.052
2479.000,51.052
2480.000,51.052
2481.000,51.052
2482.000,51.052
2483.000,51.052
2484.000,51.052
2485.000,51.052
2486.000,51.052
2487.000,51.052
2488.000,51.052
2489.000,51.052
2490.000,51.052
2491.000,51.052
2492.000,51.052
2493.000,51.052
2494.000,51.052
2495.000,51.052
2496.000,51.052
2497.000,51.052
2498.000,51.052
2499.000,51.052
2500.000,51.052
2500.000,50.052
2500.000,49.052
2500.000,48.052
2500.000,47.052
2500.000,46.052
2500.000,45.052
2500.000,44.052
2500.000,43.052
2500.000,42.052
2500.000,41.052
2500.000,40.052
2500.000,39.052
2499.000,39.052
2498.000,39.052
2497.000,39.052
2496.000,39.052
2496.000,38.052
2496.000,37.052
2496.000,36.052
2496.000,35.052
2495.293,34.345
2494.586,33.638
2493.879,32.930
2493.172,32.223
2492.464,31.516
2491.579,31.052
2490.579,31.052
2489.579,31.052
2488.579,31.052
2487.579,31.052
2486.579,31.052
2485.579,31.052
2484.579,31.052
2484.000,30.236
2484.000,29.236
2484.000,28.236
2484.000,27.236
2483.017,27.052
2482.017,27.052
2481.017,27.052
2480.017,27.052
2480.000,26.052
2480.000,25.052
2480.000,24.052
2480.000,23.052
2479.000,23.052
2478.000,23.052
2477.000,23.052
2476.000,23.052
2476.000,22.052
2476.000,21.052
2476.000,20.052
2476.000,19.052
2475.000,19.052
2474.000,19.052
2473.000,19.052
2472.000,19.052
2471.000,19.052
2470.000,19.052
2469.000,19.052
2468.000,19.052
2468.000,18.052
2468.000,17.052
2468.000,16.052
2468.000,15.052
2467.000,15.052
2466.000,15.052
2465.000,15.052
2464.000,15.052
2465.000,15.052
2466.000,15.052
2467.000,15.052
2468.000,15.052
2468.000,14.052
2468.000,13.052
2468.000,12.052
2468.000,11.052
2469.000,11.052
2470.000,11.052
2471.000,11.052
2472.000,11.052
2472.000,10.052
2472.000,9.052
2472.000,8.052
2472.000,7.052
2473.000,7.052
2474.000,7.052
2475.000,7.052
2476.000,7.052
2476.000,6.052
2476.000,5.052
2476.000,4.052
2476.000,3.052
2477.000,3.052
2478.000,3.052
2479.000,3.052
2480.000,3.052
2481.000,3.052
2482.000,3.052
2483.000,3.052
2484.000,3.052
2484.000,2.052
2484.000,1.052
2484.000,0.052
2484.000,-0.948
2485.000,-0.948
2486.000,-0.948
2487.000,-0.948
2488.000,-0.948
2489.000,-0.948
2490.000,-0.948
2491.000,-0.948
2492.000,-0.948
2493.000,-0.948
2494.000,-0.948
2495.000,-0.948
2496.000,-0.948
2496.707,-1.655
2497.414,-2.362
2498.121,-3.070
2498.828,-3.777
2499.536,-4.484
2500.421,-4.948
2501.421,-4.948
2502.421,-4.948
2503.421,-4.948
2504.421,-4.948
2505.421,-4.948
2506.421,-4.948
2507.421,-4.948
2508.421,-4.948
2509.421,-4.948
2510.421,-4.948
2511.421,-4.948
2512.356,-4.592
2513.063,-3.885
2513.770,-3.178
2514.477,-2.471
2515.184,-1.764
2515.891,-1.057
2516.885,-0.948
2517.885,-0.948
2518.885,-0.948
2519.885,-0.948
2520.885,-0.948
2521.885,-0.948
2522.885,-0.948
2523.885,-0.948
2524.885,-0.948
2525.885,-0.948
2526.885,-0.948
2527.885,-0.948
2528.000,0.045
2528.000,1.045
2528.000,2.045
2528.000,3.045
2529.000,3.052
2530.000,3.052
2531.000,3.052
2532.000,3.052
2532.707,3.759
2533.414,4.466
2534.121,5.173
2534.828,5.880
2535.536,6.587
2536.243,7.295
2536.950,8.002
2537.657,8.709
2538.364,9.416
2539.071,10.123
2539.778,10.830
2540.753,11.052
2541.753,11.052
2542.753,11.052
2543.753,11.052
2544.000,12.021
2544.000,13.021
2544.000,14.021
2544.000,15.021
2545.000,15.052
2546.000,15.052
2547.000,15.052
2548.000,15.052
2549.000,15.052
2550.000,15.052
2551.000,15.052
2552.000,15.052
2553.000,15.052
2554.000,15.052
2555.000,15.052
2556.000,15.052
2556.000,16.052
2556.000,17.052
2556.000,18.052
2556.000,19.052
2557.000,19.052
2558.000,19.052
2559.000,19.052
2560.000,19.052
2561.000,19.052
2562.000,19.052
2563.000,19.052
2564.000,19.052
2565.000,19.052
2566.000,19.052
2567.000,19.052
2568.000,19.052
2569.000,19.052
2570.000,19.052
2571.000,19.052
2572.000,19.052
2573.000,19.052
2574.000,19.052
2575.000,19.052
2576.000,19.052
2576.707,19.759
2577.414,20.466
2578.121,21.173
2578.828,21.880
2579.536,22.587
2580.421,23.052
2581.421,23.052
2582.421,23.052
2583.421,23.052
2584.421,23.052
2585.421,23.052
2586.421,23.052
2587.421,23.052
2588.421,23.052
2589.421,23.052
2590.421,23.052
2591.421,23.052
2592.421,23.052
2593.421,23.052
2594.421,23.052
2595.421,23.052
2596.421,23.052
2597.421,23.052
2598.421,23.052
2599.421,23.052
2600.401,23.252
2601.295,23.699
2602.190,24.147
2603.084,24.594
2603.979,25.041
2604.873,25.488
2605.767,25.935
2606.662,26.383
2607.556,26.830
2608.531,27.052
2609.531,27.052
2610.531,27.052
2611.531,27.052
2612.531,27.052
2613.531,27.052
2614.531,27.052
2615.531,27.052
2616.531,27.052
2617.531,27.052
2618.531,27.052
2619.531,27.052
2620.531,27.052
2621.531,27.052
2622.531,27.052
2623.531,27.052
2624.531,27.052
2625.531,27.052
2626.531,27.052
2627.531,27.052
2628.531,27.052
2629.531,27.052
2630.531,27.052
2631.531,27.052
2632.531,27.052
2633.531,27.052
2634.531,27.052
2635.531,27.052
2636.531,27.052
2637.531,27.052
2638.531,27.052
2639.531,27.052
2640.531,27.052
2641.531,27.052
2642.531,27.052
2643.531,27.052
2644.531,27.052
2645.531,27.052
2646.531,27.052
2647.531,27.052
2648.531,27.052
2649.531,27.052
2650.531,27.052
2651.531,27.052
2652.531,27.052
2653.531,27.052
2654.531,27.052
2655.531,27.052
2656.531,27.052
2657.531,27.052
2658.531,27.052
2659.531,27.052
2660.531,27.052
2661.531,27.052
2662.531,27.052
2663.531,27.052
2664.433,26.619
2665.140,25.912
2665.847,25.205
2666.554,24.498
2667.261,23.791
2667.968,23.083
2668.968,23.052
2669.968,23.052
2670.968,23.052
2671.968,23.052
2672.920,22.745
2673.868,22.429
2674.817,22.113
2675.766,21.797
2676.714,21.480
2677.663,21.164
2678.612,20.848
2679.561,20.532
2680.509,20.215
2681.458,19.899
2682.406,19.583
2683.355,19.267
2684.332,19.052
2685.332,19.052
2686.332,19.052
2687.332,19.052
2688.332,19.052
2689.332,19.052
2690.332,19.052
2691.332,19.052
2692.332,19.052
2693.332,19.052
2694.332,19.052
2695.332,19.052
2696.332,19.052
2697.332,19.052
2698.332,19.052
2699.332,19.052
2700.332,19.052
2701.332,19.052
