385.9,0
386.4,0
386.9,0
387.4,0
387.9,0
388.4,0
388.9,0
389.4,0
389.9,0
390.4,0
390.9,0
391.4,0
391.9,0
392.4,0
392.9,0
393.4,0
393.9,0
394.4,0
394.9,0
395.4,0
395.9,0
396.4,0
396.9,0
397.4,0
397.9,0
398.4,0
398.9,0
399.4,0
399.9,0
400.4,0
400.9,0
401.4,0
401.9,0
402.4,0
402.9,0
403.4,0
403.9,0
404.4,0
404.9,0
405.4,0
405.9,0
406.4,0
406.9,0
407.4,0
407.9,0
408.4,0
408.9,0
409.4,0
409.9,0
410.4,0
410.9,0
411.4,0
411.9,0
412.4,0
412.9,0
413.4,0
413.9,0
414.4,0
414.9,0
415.4,0
415.9,0
416.4,0
416.9,0
417.4,0
417.9,0
418.4,0
418.9,0
419.4,0
419.9,0
420.4,0
420.9,0
421.4,0
421.9,0
422.4,0
422.9,0
423.4,0
423.9,0
424.4,0
424.9,0
425.4,0
425.9,0
426.4,0
426.9,0
427.4,0
427.9,0
428.4,0
428.9,0
429.4,0
429.9,0
430.4,0
430.9,0
431.4,0
431.9,0
432.4,0
432.9,0
433.4,0
433.9,0
434.4,0
434.9,0
435.4,0
435.9,0
436.4,0
436.9,0
437.4,0
437.9,0
438.4,0
438.9,0
439.4,0
439.9,0
440.4,0
440.9,0
441.4,0
441.9,0
442.4,0
442.9,0
443.4,0
443.9,0
444.4,0
444.9,0
445.4,0
445.9,0
446.4,0
446.9,0
447.4,0
447.9,0
448.4,0
448.9,0
449.4,0
449.9,0
450.4,0
450.9,0
451.4,0
451.9,0
452.4,0
452.9,0
452.901,0
452.908,0
452.915,0
452.923,0
452.931,0
452.94,0
452.95,0
452.961,0
452.974,0
452.987,0
453.002,0
453.019,0
453.038,0
453.06,0
453.086,0
453.116,0
453.153,0
453.197,0
453.254,0
453.329,0
453.437,0
453.614,0
453.942,0
454.305,0
454.672,0
455.038,0
455.404,0
455.77,0
456.136,0
456.502,0
456.868,0
457.234,0
457.6,0
457.965,0
458.331,0
458.697,0
459.062,0
459.428,0
459.793,0
460.159,0
460.524,0
461.024,0
461.389,0
461.755,0
462.12,0
462.485,0
462.85,0
463.215,0
463.58,0
463.945,0
464.31,0
464.675,0
465.04,0
465.405,0
465.77,0
466.135,0
466.499,0
466.864,0
467.229,0
467.593,0
467.958,0
468.322,0
468.687,0
469.051,0
469.415,0
469.78,0
470.144,0
470.508,0
470.872,0
471.236,0
471.6,0
472.1,0
472.464,0
472.828,0
473.192,0
473.556,0
473.92,0
474.284,0
474.647,0
475.011,0
475.375,0
475.738,0
476.102,0
476.602,0
476.965,0
477.328,0
477.692,0
478.055,0
478.418,0
478.781,0
479.145,0
479.508,0
479.871,0
480.234,0
480.596,0
480.959,0
481.322,0
481.685,0
482.048,0
482.41,0
482.773,0
483.136,0
483.499,0
483.861,0
484.224,0
484.586,0
484.949,0
485.311,0
485.674,0
486.036,0
486.398,0
486.76,0
487.123,0
487.485,0
487.847,0
488.209,0
488.571,0
488.933,0
489.295,0
489.657,0
490.016,0
