Reduc.:Test_Brass-Reduc.,,Cu Zn,,
2θ - °,Intensity - cps,2θ - °,Y,Intensity - cps
3.44000005722046,504.302124023438,,,
3.45000004768372,501.953918457031,,,
3.46000003814697,499.533996582031,,,
3.47000002861023,497.044860839844,,,
3.48000001907349,494.488891601563,,,
3.49000000953674,491.86865234375,,,
3.5,489.186584472656,,,
3.50999999046326,486.445159912109,,,
3.51999998092651,483.646881103516,,,
3.52999997138977,480.794158935547,,,
3.53999996185303,477.889526367188,,,
3.54999995231628,474.935394287109,,,
3.55999994277954,471.934326171875,,,
3.5699999332428,468.888732910156,,,
3.57999992370605,465.801086425781,,,
3.58999991416931,462.673889160156,,,
3.59999990463257,459.509582519531,,,
3.60999989509583,456.310699462891,,,
3.61999988555908,453.079650878906,,,
3.63000011444092,449.818939208984,,,
3.64000010490417,446.531036376953,,,
3.65000009536743,443.218688964844,,,
3.66000008583069,439.885894775391,,,
3.67000007629395,436.536926269531,,,
3.6800000667572,433.175994873047,,,
3.69000005722046,429.807403564453,,,
3.70000004768372,426.435394287109,,,
3.71000003814697,423.064208984375,,,
3.72000002861023,419.698181152344,,,
3.73000001907349,416.341491699219,,,
3.74000000953674,412.998443603516,,,
3.75,409.673278808594,,,
3.75999999046326,406.370269775391,,,
3.76999998092651,403.093688964844,,,
3.77999997138977,399.847778320313,,,
3.78999996185303,396.636810302734,,,
3.79999995231628,393.465026855469,,,
3.80999994277954,390.336730957031,,,
3.8199999332428,387.256134033203,,,
3.82999992370605,384.2275390625,,,
3.83999991416931,381.255157470703,,,
3.84999990463257,378.343322753906,,,
3.85999989509583,375.496246337891,,,
3.86999988555908,372.718170166016,,,
3.88000011444092,370.013427734375,,,
3.89000010490417,367.386199951172,,,
3.90000009536743,364.840789794922,,,
3.91000008583069,362.280242919922,,,
3.92000007629395,359.704132080078,,,
3.9300000667572,357.237976074219,,,
3.94000005722046,354.977264404297,,,
3.95000004768372,352.989807128906,,,
3.96000003814697,351.317657470703,,,
3.97000002861023,349.979827880859,,,
3.98000001907349,348.974517822266,,,
3.99000000953674,348.281982421875,,,
4,347.867218017578,,,
4.01000022888184,347.682800292969,,,
4.01999998092651,347.672149658203,,,
4.03000020980835,347.772552490234,,,
4.03999996185303,347.918548583984,,,
4.05000019073486,348.045379638672,,,
4.05999994277954,348.092529296875,,,
4.07000017166138,348.007629394531,,,
4.07999992370605,347.750122070313,,,
4.09000015258789,347.295349121094,,,
4.09999990463257,346.716491699219,,,
4.1100001335144,346.093780517578,,,
4.11999988555908,345.427612304688,,,
4.13000011444092,344.718444824219,,,
4.1399998664856,343.966613769531,,,
4.15000009536743,343.172546386719,,,
4.15999984741211,342.336669921875,,,
4.17000007629395,341.459381103516,,,
4.17999982833862,340.541076660156,,,
4.19000005722046,339.582122802734,,,
4.19999980926514,338.5830078125,,,
4.21000003814697,337.544067382813,,,
4.21999979019165,336.465728759766,,,
4.23000001907349,335.348388671875,,,
4.23999977111816,334.192474365234,,,
4.25,332.998382568359,,,
4.26000022888184,331.766479492188,,,
4.26999998092651,330.497222900391,,,
4.28000020980835,329.190979003906,,,
4.28999996185303,327.848175048828,,,
4.30000019073486,326.469207763672,,,
4.30999994277954,325.054473876953,,,
4.32000017166138,323.604370117188,,,
4.32999992370605,322.119323730469,,,
4.34000015258789,320.599731445313,,,
4.34999990463257,319.046020507813,,,
4.3600001335144,317.458526611328,,,
4.36999988555908,315.837738037109,,,
4.38000011444092,314.183990478516,,,
4.3899998664856,312.497711181641,,,
4.40000009536743,310.779327392578,,,
4.40999984741211,309.029235839844,,,
4.42000007629395,307.247802734375,,,
4.42999982833862,305.435455322266,,,
4.44000005722046,303.592620849609,,,
4.44999980926514,301.719696044922,,,
