time_s,cg_from_tip_in
20.64,102.6184258672873
20.650000000000002,102.6184258672873
20.66,102.6184258672873
20.67,102.6184258672873
20.68,102.6184258672873
20.69,102.6184258672873
20.7,102.6184258672873
20.71,102.6184258672873
20.72,102.6184258672873
20.73,102.6184258672873
20.740000000000002,102.6184258672873
20.75,102.6184258672873
20.76,102.6184258672873
20.77,102.6184258672873
20.78,102.6184258672873
20.79,102.6184258672873
20.8,102.6184258672873
20.81,102.6184258672873
20.82,102.6184258672873
20.830000000000002,102.6184258672873
20.84,102.6184258672873
20.85,102.6184258672873
20.86,102.6184258672873
20.87,102.6184258672873
20.88,102.6184258672873
20.89,102.6184258672873
20.900000000000002,102.6184258672873
20.91,102.6184258672873
20.92,102.6184258672873
20.93,102.6184258672873
20.94,102.6184258672873
20.95,102.6184258672873
20.96,102.6184258672873
20.97,102.6184258672873
20.98,102.6184258672873
20.990000000000002,102.6184258672873
21.0,102.6184258672873
21.01,102.6184258672873
21.02,102.6184258672873
21.03,102.6184258672873
21.04,102.6184258672873
21.05,102.6184258672873
21.06,102.6184258672873
21.07,102.6184258672873
21.080000000000002,102.6184258672873
21.09,102.6184258672873
21.1,102.6184258672873
21.11,102.6184258672873
21.12,102.6184258672873
21.13,102.6184258672873
21.14,102.6184258672873
21.150000000000002,102.6184258672873
21.16,102.6184258672873
21.17,102.6184258672873
21.18,102.6184258672873
21.19,102.6184258672873
21.2,102.6184258672873
21.21,102.6184258672873
21.22,102.6184258672873
21.23,102.6184258672873
21.240000000000002,102.6184258672873
21.25,102.6184258672873
21.26,102.6184258672873
21.27,102.6184258672873
21.28,102.6184258672873
21.29,102.6184258672873
21.3,102.6184258672873
21.31,102.6184258672873
21.32,102.6184258672873
21.330000000000002,102.6184258672873
21.34,102.6184258672873
21.35,102.6184258672873
21.36,102.6184258672873
21.37,102.6184258672873
21.38,102.6184258672873
21.39,102.6184258672873
21.400000000000002,102.6184258672873
21.41,102.6184258672873
21.42,102.6184258672873
21.43,102.6184258672873
21.44,102.6184258672873
21.45,102.6184258672873
21.46,102.6184258672873
21.47,102.6184258672873
21.48,102.6184258672873
21.490000000000002,102.6184258672873
21.5,102.6184258672873
21.51,102.6184258672873
21.52,102.6184258672873
21.53,102.6184258672873
21.54,102.6184258672873
21.55,102.6184258672873
21.56,102.6184258672873
21.57,102.6184258672873
21.580000000000002,102.6184258672873
21.59,102.6184258672873
21.6,102.6184258672873
21.61,102.6184258672873
21.62,102.6184258672873
21.63,102.6184258672873
21.64,102.6184258672873
21.650000000000002,102.6184258672873
21.66,102.6184258672873
21.67,102.6184258672873
21.68,102.6184258672873
21.69,102.6184258672873
21.7,102.6184258672873
21.71,102.6184258672873
21.72,102.6184258672873
21.73,102.6184258672873
21.740000000000002,102.6184258672873
21.75,102.6184258672873
21.76,102.6184258672873
21.77,102.6184258672873
21.78,102.6184258672873
21.79,102.6184258672873
21.8,102.6184258672873
21.81,102.6184258672873
21.82,102.6184258672873
21.830000000000002,102.6184258672873
21.84,102.6184258672873
21.85,102.6184258672873
21.86,102.6184258672873
21.87,102.6184258672873
21.88,102.6184258672873
21.89,102.6184258672873
21.900000000000002,102.6184258672873
21.91,102.6184258672873
21.92,102.6184258672873
21.93,102.6184258672873
21.94,102.6184258672873
21.95,102.6184258672873
21.96,102.6184258672873
21.97,102.6184258672873
21.98,102.6184258672873
21.990000000000002,102.6184258672873
22.0,102.6184258672873
22.01,102.6184258672873
22.02,102.6184258672873
22.03,102.6184258672873
22.04,102.6184258672873
22.05,102.6184258672873
22.06,102.6184258672873
22.07,102.6184258672873
22.080000000000002,102.6184258672873
22.09,102.6184258672873
22.1,102.6184258672873
22.11,102.6184258672873
22.12,102.6184258672873
22.13,102.6184258672873
22.14,102.6184258672873
22.150000000000002,102.6184258672873
22.16,102.6184258672873
22.17,102.6184258672873
22.18,102.6184258672873
22.19,102.6184258672873
22.2,102.6184258672873
22.21,102.6184258672873
22.22,102.6184258672873
22.23,102.6184258672873
22.240000000000002,102.6184258672873
22.25,102.6184258672873
22.26,102.6184258672873
22.27,102.6184258672873
22.28,102.6184258672873
22.29,102.6184258672873
22.3,102.6184258672873
22.31,102.6184258672873
22.32,102.6184258672873
22.330000000000002,102.6184258672873
22.34,102.6184258672873
22.35,102.6184258672873
22.36,102.6184258672873
22.37,102.6184258672873
22.38,102.6184258672873
22.39,102.6184258672873
22.400000000000002,102.6184258672873
22.41,102.6184258672873
22.42,102.6184258672873
22.43,102.6184258672873
22.44,102.6184258672873
22.45,102.6184258672873
22.46,102.6184258672873
22.47,102.6184258672873
22.48,102.6184258672873
22.490000000000002,102.6184258672873
22.5,102.6184258672873
22.51,102.6184258672873
22.52,102.6184258672873
22.53,102.6184258672873
22.54,102.6184258672873
22.55,102.6184258672873
22.56,102.6184258672873
22.57,102.6184258672873
22.580000000000002,102.6184258672873
22.59,102.6184258672873
22.6,102.6184258672873
22.61,102.6184258672873
22.62,102.6184258672873
22.63,102.6184258672873
22.64,102.6184258672873
22.650000000000002,102.6184258672873
22.66,102.6184258672873
22.67,102.6184258672873
22.68,102.6184258672873
22.69,102.6184258672873
22.7,102.6184258672873
22.71,102.6184258672873
22.72,102.6184258672873
22.73,102.6184258672873
22.740000000000002,102.6184258672873
22.75,102.6184258672873
22.76,102.6184258672873
22.77,102.6184258672873
22.78,102.6184258672873
22.79,102.6184258672873
22.8,102.6184258672873
22.81,102.6184258672873
22.82,102.6184258672873
22.830000000000002,102.6184258672873
22.84,102.6184258672873
22.85,102.6184258672873
22.86,102.6184258672873
22.87,102.6184258672873
22.88,102.6184258672873
22.89,102.6184258672873
22.900000000000002,102.6184258672873
22.91,102.6184258672873
22.92,102.6184258672873
22.93,102.6184258672873
22.94,102.6184258672873
22.95,102.6184258672873
22.96,102.6184258672873
22.97,102.6184258672873
22.98,102.6184258672873
22.990000000000002,102.6184258672873
23.0,102.6184258672873
23.01,102.6184258672873
23.02,102.6184258672873
23.03,102.6184258672873
23.04,102.6184258672873
23.05,102.6184258672873
23.06,102.6184258672873
23.07,102.6184258672873
23.080000000000002,102.6184258672873
23.09,102.6184258672873
23.1,102.6184258672873
23.11,102.6184258672873
23.12,102.6184258672873
23.13,102.6184258672873
23.14,102.6184258672873
23.150000000000002,102.6184258672873
23.16,102.6184258672873
23.17,102.6184258672873
23.18,102.6184258672873
23.19,102.6184258672873
23.2,102.6184258672873
23.21,102.6184258672873
23.22,102.6184258672873
23.23,102.6184258672873
23.240000000000002,102.6184258672873
23.25,102.6184258672873
23.26,102.6184258672873
23.27,102.6184258672873
23.28,102.6184258672873
23.29,102.6184258672873
23.3,102.6184258672873
23.31,102.6184258672873
23.32,102.6184258672873
23.330000000000002,102.6184258672873
23.34,102.6184258672873
23.35,102.6184258672873
23.36,102.6184258672873
23.37,102.6184258672873
23.38,102.6184258672873
23.39,102.6184258672873
23.400000000000002,102.6184258672873
23.41,102.6184258672873
23.42,102.6184258672873
23.43,102.6184258672873
23.44,102.6184258672873
23.45,102.6184258672873
23.46,102.6184258672873
23.47,102.6184258672873
23.48,102.6184258672873
23.490000000000002,102.6184258672873
23.5,102.6184258672873
23.51,102.6184258672873
23.52,102.6184258672873
23.53,102.6184258672873
23.54,102.6184258672873
23.55,102.6184258672873
23.56,102.6184258672873
23.57,102.6184258672873
23.580000000000002,102.6184258672873
23.59,102.6184258672873
23.6,102.6184258672873
23.61,102.6184258672873
23.62,102.6184258672873
23.63,102.6184258672873
23.64,102.6184258672873
23.650000000000002,102.6184258672873
23.66,102.6184258672873
23.67,102.6184258672873
23.68,102.6184258672873
23.69,102.6184258672873
23.7,102.6184258672873
23.71,102.6184258672873
23.72,102.6184258672873
23.73,102.6184258672873
23.740000000000002,102.6184258672873
23.75,102.6184258672873
23.76,102.6184258672873
23.77,102.6184258672873
23.78,102.6184258672873
23.79,102.6184258672873
23.8,102.6184258672873
23.81,102.6184258672873
23.82,102.6184258672873
23.830000000000002,102.6184258672873
23.84,102.6184258672873
23.85,102.6184258672873
23.86,102.6184258672873
23.87,102.6184258672873
23.88,102.6184258672873
23.89,102.6184258672873
23.900000000000002,102.6184258672873
23.91,102.6184258672873
23.92,102.6184258672873
23.93,102.6184258672873
23.94,102.6184258672873
23.95,102.6184258672873
23.96,102.6184258672873
23.97,102.6184258672873
23.98,102.6184258672873
23.990000000000002,102.6184258672873
24.0,102.6184258672873
24.01,102.6184258672873
24.02,102.6184258672873
24.03,102.6184258672873
24.04,102.6184258672873
24.05,102.6184258672873
24.060000000000002,102.6184258672873
24.07,102.6184258672873
24.080000000000002,102.6184258672873
24.09,102.6184258672873
24.1,102.6184258672873
24.11,102.6184258672873
24.12,102.6184258672873
24.13,102.6184258672873
24.14,102.6184258672873
24.150000000000002,102.6184258672873
24.16,102.6184258672873
24.17,102.6184258672873
24.18,102.6184258672873
24.19,102.6184258672873
24.2,102.6184258672873
24.21,102.6184258672873
24.22,102.6184258672873
24.23,102.6184258672873
24.240000000000002,102.6184258672873
24.25,102.6184258672873
24.26,102.6184258672873
24.27,102.6184258672873
24.28,102.6184258672873
24.29,102.6184258672873
24.3,102.6184258672873
24.310000000000002,102.6184258672873
24.32,102.6184258672873
24.330000000000002,102.6184258672873
24.34,102.6184258672873
24.35,102.6184258672873
24.36,102.6184258672873
24.37,102.6184258672873
24.38,102.6184258672873
24.39,102.6184258672873
24.400000000000002,102.6184258672873
24.41,102.6184258672873
24.42,102.6184258672873
24.43,102.6184258672873
24.44,102.6184258672873
24.45,102.6184258672873
24.46,102.6184258672873
24.47,102.6184258672873
24.48,102.6184258672873
24.490000000000002,102.6184258672873
24.5,102.6184258672873
24.51,102.6184258672873
24.52,102.6184258672873
24.53,102.6184258672873
24.54,102.6184258672873
24.55,102.6184258672873
24.560000000000002,102.6184258672873
24.57,102.6184258672873
24.580000000000002,102.6184258672873
24.59,102.6184258672873
24.6,102.6184258672873
24.61,102.6184258672873
24.62,102.6184258672873
24.63,102.6184258672873
24.64,102.6184258672873
24.650000000000002,102.6184258672873
24.66,102.6184258672873
24.67,102.6184258672873
24.68,102.6184258672873
24.69,102.6184258672873
24.7,102.6184258672873
24.71,102.6184258672873
24.72,102.6184258672873
24.73,102.6184258672873
24.740000000000002,102.6184258672873
24.75,102.6184258672873
24.76,102.6184258672873
24.77,102.6184258672873
24.78,102.6184258672873
24.79,102.6184258672873
24.8,102.6184258672873
24.810000000000002,102.6184258672873
24.82,102.6184258672873
24.830000000000002,102.6184258672873
24.84,102.6184258672873
24.85,102.6184258672873
24.86,102.6184258672873
24.87,102.6184258672873
24.88,102.6184258672873
24.89,102.6184258672873
24.900000000000002,102.6184258672873
24.91,102.6184258672873
24.92,102.6184258672873
24.93,102.6184258672873
24.94,102.6184258672873
24.95,102.6184258672873
24.96,102.6184258672873
24.97,102.6184258672873
24.98,102.6184258672873
24.990000000000002,102.6184258672873
25.0,102.6184258672873
25.01,102.6184258672873
25.02,102.6184258672873
25.03,102.6184258672873
25.04,102.6184258672873
25.05,102.6184258672873
25.060000000000002,102.6184258672873
25.07,102.6184258672873
25.080000000000002,102.6184258672873
25.09,102.6184258672873
25.1,102.6184258672873
25.11,102.6184258672873
25.12,102.6184258672873
25.13,102.6184258672873
25.14,102.6184258672873
25.150000000000002,102.6184258672873
25.16,102.6184258672873
25.17,102.6184258672873
25.18,102.6184258672873
25.19,102.6184258672873
25.2,102.6184258672873
25.21,102.6184258672873
25.22,102.6184258672873
25.23,102.6184258672873
25.240000000000002,102.6184258672873
25.25,102.6184258672873
25.26,102.6184258672873
25.27,102.6184258672873
25.28,102.6184258672873
25.29,102.6184258672873
25.3,102.6184258672873
25.310000000000002,102.6184258672873
25.32,102.6184258672873
25.330000000000002,102.6184258672873
25.34,102.6184258672873
25.35,102.6184258672873
25.36,102.6184258672873
25.37,102.6184258672873
25.38,102.6184258672873
25.39,102.6184258672873
25.400000000000002,102.6184258672873
25.41,102.6184258672873
25.42,102.6184258672873
25.43,102.6184258672873
25.44,102.6184258672873
25.45,102.6184258672873
25.46,102.6184258672873
25.47,102.6184258672873
25.48,102.6184258672873
25.490000000000002,102.6184258672873
25.5,102.6184258672873
25.51,102.6184258672873
25.52,102.6184258672873
25.53,102.6184258672873
25.54,102.6184258672873
25.55,102.6184258672873
25.560000000000002,102.6184258672873
25.57,102.6184258672873
25.580000000000002,102.6184258672873
25.59,102.6184258672873
25.6,102.6184258672873
25.61,102.6184258672873
25.62,102.6184258672873
25.63,102.6184258672873
25.64,102.6184258672873
25.650000000000002,102.6184258672873
25.66,102.6184258672873
25.67,102.6184258672873
25.68,102.6184258672873
25.69,102.6184258672873
25.7,102.6184258672873
25.71,102.6184258672873
25.72,102.6184258672873
25.73,102.6184258672873
25.740000000000002,102.6184258672873
25.75,102.6184258672873
25.76,102.6184258672873
25.77,102.6184258672873
25.78,102.6184258672873
25.79,102.6184258672873
25.8,102.6184258672873
25.810000000000002,102.6184258672873
25.82,102.6184258672873
25.830000000000002,102.6184258672873
25.84,102.6184258672873
25.85,102.6184258672873
25.86,102.6184258672873
25.87,102.6184258672873
25.88,102.6184258672873
25.89,102.6184258672873
25.900000000000002,102.6184258672873
25.91,102.6184258672873
25.92,102.6184258672873
25.93,102.6184258672873
25.94,102.6184258672873
25.95,102.6184258672873
25.96,102.6184258672873
25.97,102.6184258672873
25.98,102.6184258672873
25.990000000000002,102.6184258672873
26.0,102.6184258672873
26.01,102.6184258672873
26.02,102.6184258672873
26.03,102.6184258672873
26.04,102.6184258672873
26.05,102.6184258672873
26.060000000000002,102.6184258672873
26.07,102.6184258672873
26.080000000000002,102.6184258672873
26.09,102.6184258672873
26.1,102.6184258672873
26.11,102.6184258672873
26.12,102.6184258672873
26.13,102.6184258672873
26.14,102.6184258672873
26.150000000000002,102.6184258672873
26.16,102.6184258672873
26.17,102.6184258672873
26.18,102.6184258672873
26.19,102.6184258672873
26.2,102.6184258672873
26.21,102.6184258672873
26.22,102.6184258672873
26.23,102.6184258672873
26.240000000000002,102.6184258672873
26.25,102.6184258672873
26.26,102.6184258672873
26.27,102.6184258672873
26.28,102.6184258672873
26.29,102.6184258672873
26.3,102.6184258672873
26.310000000000002,102.6184258672873
26.32,102.6184258672873
26.330000000000002,102.6184258672873
26.34,102.6184258672873
26.35,102.6184258672873
26.36,102.6184258672873
26.37,102.6184258672873
26.38,102.6184258672873
26.39,102.6184258672873
26.400000000000002,102.6184258672873
26.41,102.6184258672873
26.42,102.6184258672873
26.43,102.6184258672873
26.44,102.6184258672873
26.45,102.6184258672873
26.46,102.6184258672873
26.47,102.6184258672873
26.48,102.6184258672873
26.490000000000002,102.6184258672873
26.5,102.6184258672873
26.51,102.6184258672873
26.52,102.6184258672873
26.53,102.6184258672873
26.54,102.6184258672873
26.55,102.6184258672873
26.560000000000002,102.6184258672873
26.57,102.6184258672873
26.580000000000002,102.6184258672873
26.59,102.6184258672873
26.6,102.6184258672873
26.61,102.6184258672873
26.62,102.6184258672873
26.63,102.6184258672873
26.64,102.6184258672873
26.650000000000002,102.6184258672873
26.66,102.6184258672873
26.67,102.6184258672873
26.68,102.6184258672873
26.69,102.6184258672873
26.7,102.6184258672873
26.71,102.6184258672873
26.72,102.6184258672873
26.73,102.6184258672873
26.740000000000002,102.6184258672873
26.75,102.6184258672873
26.76,102.6184258672873
26.77,102.6184258672873
26.78,102.6184258672873
26.79,102.6184258672873
26.8,102.6184258672873
26.810000000000002,102.6184258672873
26.82,102.6184258672873
26.830000000000002,102.6184258672873
26.84,102.6184258672873
26.85,102.6184258672873
26.86,102.6184258672873
26.87,102.6184258672873
26.88,102.6184258672873
26.89,102.6184258672873
26.900000000000002,102.6184258672873
26.91,102.6184258672873
26.92,102.6184258672873
26.93,102.6184258672873
26.94,102.6184258672873
26.95,102.6184258672873
26.96,102.6184258672873
26.97,102.6184258672873
26.98,102.6184258672873
26.990000000000002,102.6184258672873
27.0,102.6184258672873
27.01,102.6184258672873
27.02,102.6184258672873
27.03,102.6184258672873
27.04,102.6184258672873
27.05,102.6184258672873
27.060000000000002,102.6184258672873
27.07,102.6184258672873
27.080000000000002,102.6184258672873
27.09,102.6184258672873
27.1,102.6184258672873
27.11,102.6184258672873
27.12,102.6184258672873
27.13,102.6184258672873
27.14,102.6184258672873
27.150000000000002,102.6184258672873
27.16,102.6184258672873
27.17,102.6184258672873
27.18,102.6184258672873
27.19,102.6184258672873
27.2,102.6184258672873
27.21,102.6184258672873
27.22,102.6184258672873
27.23,102.6184258672873
27.240000000000002,102.6184258672873
27.25,102.6184258672873
27.26,102.6184258672873
27.27,102.6184258672873
27.28,102.6184258672873
27.29,102.6184258672873
27.3,102.6184258672873
27.310000000000002,102.6184258672873
27.32,102.6184258672873
27.330000000000002,102.6184258672873
27.34,102.6184258672873
27.35,102.6184258672873
27.36,102.6184258672873
27.37,102.6184258672873
27.38,102.6184258672873
27.39,102.6184258672873
27.400000000000002,102.6184258672873
27.41,102.6184258672873
27.42,102.6184258672873
27.43,102.6184258672873
27.44,102.6184258672873
27.45,102.6184258672873
27.46,102.6184258672873
27.47,102.6184258672873
27.48,102.6184258672873
27.490000000000002,102.6184258672873
27.5,102.6184258672873
27.51,102.6184258672873
27.52,102.6184258672873
27.53,102.6184258672873
27.54,102.6184258672873
27.55,102.6184258672873
27.560000000000002,102.6184258672873
27.57,102.6184258672873
27.580000000000002,102.6184258672873
27.59,102.6184258672873
27.6,102.6184258672873
27.61,102.6184258672873
27.62,102.6184258672873
27.63,102.6184258672873
27.64,102.6184258672873
27.650000000000002,102.6184258672873
27.66,102.6184258672873
27.67,102.6184258672873
27.68,102.6184258672873
27.69,102.6184258672873
27.7,102.6184258672873
27.71,102.6184258672873
27.72,102.6184258672873
27.73,102.6184258672873
27.740000000000002,102.6184258672873
27.75,102.6184258672873
27.76,102.6184258672873
27.77,102.6184258672873
27.78,102.6184258672873
27.79,102.6184258672873
27.8,102.6184258672873
27.810000000000002,102.6184258672873
27.82,102.6184258672873
27.830000000000002,102.6184258672873
27.84,102.6184258672873
27.85,102.6184258672873
27.86,102.6184258672873
27.87,102.6184258672873
27.88,102.6184258672873
27.89,102.6184258672873
27.900000000000002,102.6184258672873
27.91,102.6184258672873
27.92,102.6184258672873
27.93,102.6184258672873
27.94,102.6184258672873
27.95,102.6184258672873
27.96,102.6184258672873
27.97,102.6184258672873
27.98,102.6184258672873
27.990000000000002,102.6184258672873
28.0,102.6184258672873
28.01,102.6184258672873
28.02,102.6184258672873
28.03,102.6184258672873
28.04,102.6184258672873
28.05,102.6184258672873
28.060000000000002,102.6184258672873
28.07,102.6184258672873
28.080000000000002,102.6184258672873
28.09,102.6184258672873
28.1,102.6184258672873
28.11,102.6184258672873
28.12,102.6184258672873
28.13,102.6184258672873
28.14,102.6184258672873
28.150000000000002,102.6184258672873
28.16,102.6184258672873
28.17,102.6184258672873
28.18,102.6184258672873
28.19,102.6184258672873
28.2,102.6184258672873
28.21,102.6184258672873
28.22,102.6184258672873
28.23,102.6184258672873
28.240000000000002,102.6184258672873
28.25,102.6184258672873
28.26,102.6184258672873
28.27,102.6184258672873
28.28,102.6184258672873
28.29,102.6184258672873
28.3,102.6184258672873
28.310000000000002,102.6184258672873
28.32,102.6184258672873
28.330000000000002,102.6184258672873
28.34,102.6184258672873
28.35,102.6184258672873
28.36,102.6184258672873
28.37,102.6184258672873
28.38,102.6184258672873
28.39,102.6184258672873
28.400000000000002,102.6184258672873
28.41,102.6184258672873
28.42,102.6184258672873
28.43,102.6184258672873
28.44,102.6184258672873
28.45,102.6184258672873
28.46,102.6184258672873
28.47,102.6184258672873
28.48,102.6184258672873
28.490000000000002,102.6184258672873
28.5,102.6184258672873
28.51,102.6184258672873
28.52,102.6184258672873
28.53,102.6184258672873
28.54,102.6184258672873
28.55,102.6184258672873
28.560000000000002,102.6184258672873
28.57,102.6184258672873
28.580000000000002,102.6184258672873
28.59,102.6184258672873
28.6,102.6184258672873
28.61,102.6184258672873
28.62,102.6184258672873
28.63,102.6184258672873
28.64,102.6184258672873
28.650000000000002,102.6184258672873
28.66,102.6184258672873
28.67,102.6184258672873
28.68,102.6184258672873
28.69,102.6184258672873
28.7,102.6184258672873
28.71,102.6184258672873
28.72,102.6184258672873
28.73,102.6184258672873
28.740000000000002,102.6184258672873
28.75,102.6184258672873
28.76,102.6184258672873
28.77,102.6184258672873
28.78,102.6184258672873
28.79,102.6184258672873
28.8,102.6184258672873
28.810000000000002,102.6184258672873
28.82,102.6184258672873
28.830000000000002,102.6184258672873
28.84,102.6184258672873
28.85,102.6184258672873
28.86,102.6184258672873
28.87,102.6184258672873
28.88,102.6184258672873
28.89,102.6184258672873
28.900000000000002,102.6184258672873
28.91,102.6184258672873
28.92,102.6184258672873
28.93,102.6184258672873
28.94,102.6184258672873
28.95,102.6184258672873
28.96,102.6184258672873
28.97,102.6184258672873
28.98,102.6184258672873
28.990000000000002,102.6184258672873
29.0,102.6184258672873
29.01,102.6184258672873
29.02,102.6184258672873
29.03,102.6184258672873
29.04,102.6184258672873
29.05,102.6184258672873
29.060000000000002,102.6184258672873
29.07,102.6184258672873
29.080000000000002,102.6184258672873
29.09,102.6184258672873
29.1,102.6184258672873
29.11,102.6184258672873
29.12,102.6184258672873
29.13,102.6184258672873
29.14,102.6184258672873
29.150000000000002,102.6184258672873
29.16,102.6184258672873
29.17,102.6184258672873
29.18,102.6184258672873
29.19,102.6184258672873
29.2,102.6184258672873
29.21,102.6184258672873
29.22,102.6184258672873
29.23,102.6184258672873
29.240000000000002,102.6184258672873
29.25,102.6184258672873
29.26,102.6184258672873
29.27,102.6184258672873
29.28,102.6184258672873
29.29,102.6184258672873
29.3,102.6184258672873
29.310000000000002,102.6184258672873
29.32,102.6184258672873
29.330000000000002,102.6184258672873
29.34,102.6184258672873
29.35,102.6184258672873
29.36,102.6184258672873
29.37,102.6184258672873
29.38,102.6184258672873
29.39,102.6184258672873
29.400000000000002,102.6184258672873
29.41,102.6184258672873
29.42,102.6184258672873
29.43,102.6184258672873
29.44,102.6184258672873
29.45,102.6184258672873
29.46,102.6184258672873
29.47,102.6184258672873
29.48,102.6184258672873
29.490000000000002,102.6184258672873
29.5,102.6184258672873
29.51,102.6184258672873
29.52,102.6184258672873
29.53,102.6184258672873
29.54,102.6184258672873
29.55,102.6184258672873
29.560000000000002,102.6184258672873
29.57,102.6184258672873
29.580000000000002,102.6184258672873
29.59,102.6184258672873
29.6,102.6184258672873
29.61,102.6184258672873
29.62,102.6184258672873
29.63,102.6184258672873
29.64,102.6184258672873
29.650000000000002,102.6184258672873
29.66,102.6184258672873
29.67,102.6184258672873
29.68,102.6184258672873
29.69,102.6184258672873
29.7,102.6184258672873
29.71,102.6184258672873
29.72,102.6184258672873
29.73,102.6184258672873
29.740000000000002,102.6184258672873
29.75,102.6184258672873
29.76,102.6184258672873
29.77,102.6184258672873
29.78,102.6184258672873
29.79,102.6184258672873
29.8,102.6184258672873
29.810000000000002,102.6184258672873
29.82,102.6184258672873
29.830000000000002,102.6184258672873
29.84,102.6184258672873
29.85,102.6184258672873
29.86,102.6184258672873
29.87,102.6184258672873
29.88,102.6184258672873
29.89,102.6184258672873
29.900000000000002,102.6184258672873
29.91,102.6184258672873
29.92,102.6184258672873
29.93,102.6184258672873
29.94,102.6184258672873
29.95,102.6184258672873
29.96,102.6184258672873
29.97,102.6184258672873
29.98,102.6184258672873
29.990000000000002,102.6184258672873
30.0,102.6184258672873
